,XI-DFC,XI-IPC,XI-S1C,XI-VFC,XI-STC,XI-ITC,XI-OFC,XI-V1C,XI-MFC,X-DFC,X-IPC,X-S1C,X-VFC,X-STC,X-ITC,X-OFC,X-V1C,X-MFC,IX-DFC,IX-IPC,IX-S1C,IX-VFC,IX-STC,IX-ITC,IX-OFC,IX-V1C,IX-MFC,VIII-DFC,VIII-IPC,VIII-S1C,VIII-VFC,VIII-STC,VIII-ITC,VIII-OFC,VIII-V1C,VIII-MFC,VII-DFC,VII-IPC,VII-S1C,VII-VFC,VII-STC,VII-ITC,VII-OFC,VII-V1C,VII-MFC,VI-DFC,VI-IPC,VI-S1C,VI-VFC,VI-STC,VI-ITC,VI-OFC,VI-V1C,VI-MFC,IV-DFC,IV-IPC,IV-S1C,IV-VFC,IV-STC,IV-ITC,IV-OFC,IV-V1C,IV-MFC,IIIB-DFC,IIIB-IPC,IIIB-S1C,IIIB-VFC,IIIB-STC,IIIB-ITC,IIIB-OFC,IIIB-V1C,IIIB-MFC,IIIA-DFC,IIIA-IPC,IIIA-S1C,IIIA-VFC,IIIA-STC,IIIA-ITC,IIIA-OFC,IIIA-V1C,IIIA-MFC,IIB-DFC,IIB-IPC,IIB-S1C,IIB-VFC,IIB-STC,IIB-ITC,IIB-OFC,IIB-V1C,IIB-MFC
9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.049832287531637,,,
9866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6036165527153745,,,2.2268885843056663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060197740595509,,,,,,,,,,,,,,,,,,,,,,,,
9870,,,,,,,,,,,,,,,,,,,,2.038876012756577,,2.8977620100468635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5722971737090097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0556018165299865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9872,,,,,,,,,,,,2.4384059435808494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.20246661112215,,,3.2202620420857317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8637985566846424,,,,,,,,,,
9873,,,,,,,,,,,,,,,,,,,,,2.077265014208711,2.6578544677042077,,,,2.94749355475021,,,,,,,,,,,,,,,,,,,,,,,,,2.227520876519332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9875,,,,,,,,,,,,,,,,,,,,4.228627979410916,,,,,2.336556009586071,,,,,,,,,,,,,2.8041666392839337,2.883636919439605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9876,,,,,,,,,,,,,,,,,,,,,2.4620431383245527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0284181292679317,,,,,,,,,
9877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9878,,,,,,,,,,,,,,,,,,,,,,,,2.1999925089147725,,,,,,,,,,,,,,,,,,,,,,2.922283866557995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9879,,,,,,,,,,,,,,,,,,,,,3.157816931972384,,,2.453260111672579,,2.7007830389942478,,,,,,,,,,,,,,,,,,,,,,,3.072209771110344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.582706882700777,,,,,,,,,,
9880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3512282934151565,,,2.0476188354915457,,2.3258537443981306,,,,2.2007365932381737,,,,,2.182124606520517,
9881,,,,,,,,,,,,,,,,,,,,2.6040247184043905,,,,2.7517997956737608,,,,,,,,,,,,,,,,,,,,,,3.2805396451147217,,2.8966422151997455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9882,,,,,,,,,,,,,,,,,,,,,,,2.6903743975260976,,,,,,,,,,,,,,,2.105552372899388,,,2.070340603799367,,,,,,,2.5239386437936537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.709190280965784,2.603955400862914,,,,,,,,,
9883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.923120451861832,,,6.873538965083307,,,,,4.099859028845395,,,,,,,,,2.1596679428426144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9884,,,,,,,,,,,,,,,,,,,,,,,,,,2.514827920875063,,,,,,,,,,,,,,,,,,,,,,,,4.698604417695077,,2.208430940268067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.073007549608864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5045400441679866,,,,,,,3.330014374426684,3.396668134804036,4.735556894708797,4.464949938695454,,,,,,,2.360882640370588,3.9967673637055965,
9887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1120900800124454,,,,,,2.0750469017121413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9347246753185123,,,,,,2.1004420307258203,,,,,,2.1003658774004097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9889,,,,,,,,,,,,,,,,,,,,,,,,2.018953443749845,,,,,,,,,,,,,,3.495387293314786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9890,,,,,,,,,,,,,,,,,,,,2.5629386283060374,,,,2.5001352570427,,,,,,,,,,,,,4.744685155345816,4.3687978793620985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9891,,,,,,,,,,,,,,,,,2.3359161291649304,,,2.150107803318476,,,,,,,,,,,,,,,,,,3.0592298542386716,,,2.0333907624548795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9892,,,,,,,,,,,,,,,,,,,2.104069773682272,,,,,,,,,,,,,,,3.1589404767505447,,,,5.253549601592049,,,,,,,,,,3.7116748940352,3.4799289894469303,,,,,,,,,,,,,,,,,3.4550140169905093,,,,,,,,,,,,,,,,,,,2.4364160805086734,,,,,
9893,,,,,,,,,,,,,,,,,,,,4.011328568275204,,2.824818187927133,,,,,,,,,,,,,,,,,,,,,,,,,,2.143095502358741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9894,,,,,,,,,,,,,,,,,,,,,,,,,4.613272161384769,,,,,,,,,,,,,2.048152273453033,,,,,,,,,,8.250096335666248,,,,,,2.129875164053338,,,,,,,,,,,,8.527301962685998,,,,,,,,,,,,2.8335007298096304,,,,,,,,,,,,
9895,,,,,,,,,,,,,,,,,,,,,,,,,,2.03901832403754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1684917323736164,,,,,,,,,2.1626240463867883,2.52893589490739,,,,,,2.5144529262081945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9897,,,,,,,,,,,,,,,,,,,,2.506673913984101,,,,,,,,,,,,,,,,,,,,,,,,2.5325634329074562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9898,,,,,,,,,,,,,,,,,,,,,2.31109525242854,2.487150783488308,3.5344412649417167,,,3.603644797225572,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4232691407890585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9899,,,,,,,,,,,,,3.066072740814083,,,,,,,,2.022474877633357,4.105001243558904,2.508457851395287,,,5.584943772464096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900,,,,,,,,,,,2.734566527731777,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8663369143948936,,,,,,,,,,,2.8978262292255312,,,,,,,,,,,,,,,,,4.014253091202214,,,,,,,,,,,,,,,,,,,,,,,,
9901,,,,,,,,,,,,,2.3835852238569752,,,,,,,2.0116608352461247,,,,,5.572567568717773,,,,,,,,,,,,,3.7214495362433015,,2.3846637250824227,,,,,,,,,,,,,,,,,,,,,,,,,,2.399523808326881,,,,,,,,,,,,2.186388220105202,,,,,,,,,,,,
9902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.080186116537929,,,,,,,,2.2325287596178174,,,,,,,,2.7640814683265984,,,,,,,,
9903,,,,,,,,,,,,,,,,,,,,,2.8859492373362468,,,,2.526731253678954,5.526360664605507,,,,,,,,,,,,,,,,,,,,,,,2.176523686335383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.177376014135892,,3.2835072842997945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9906,,,,,,,,,,,,,,,,,,,,,,,,,,4.263433839032315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9907,,,,,,,,,,,,,,,,,,,,,,,,,,2.304977970697831,,,,,,,,,,,,,,3.60373644947064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9909,,,,,,,,,,,,,,,,,,,,2.978362486605314,2.4925251544738267,2.6506341376853597,,2.292479318643585,,,,2.0533293292299177,,,,,,,,,2.141682113963105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3721383573031662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9911,,,,,,,,,,,,,,,,,,,,2.3503460827764693,,,,,,,,,,,,,,2.325654695848058,,,,3.7179849287803455,,,,,,2.7343451037976583,,,,3.5069652198391585,,3.371413849830293,,,,,,,,,,,,,,,,3.1580121784449355,,,,,,,,,,,,,,,,,,,,,,,,
9912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0879381490081084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.322679243320741,,,,
9914,,,,,,,,,,,,,,,,,,,,2.1330097452188883,,,4.364534072672125,2.507664705802048,,2.4529554339448207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2176424421652228,,,,,2.841646813405579,2.3329070130891605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9917,,,,,,,,,,,,,,,,,,,,2.674343455984024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.345694829066734,,,2.0866435805995804,,2.2217004069020643
9918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7214246263105912,,2.5630153317682747,,,,,,,,,,,2.5709229763209205,2.9710297532222616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9919,,,,,,,,,,2.098363176834705,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.661221388387008,,,,,,,,,,2.4927781673384377,,,,,,,,,,,,,,,,,,5.036929377141137,,,,,,,,,,,,,,,,,,,,,,,,
9920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9921,,,,,,,,,,,,,,,,,,,3.5863499701937034,,,,,,,,,,,,,,,2.147716774345582,,,,4.063844516374483,,,,,,,,,,9.614324573808199,,,9.081728728036632,,,,,,,,,,,,,,,2.9680797053969337,,,,,,,,2.3237425422601747,,,,,,,,,,,,,,,,
9922,,,,,,,,,,,,,,,,,,,,,2.909057916083272,,,3.56650766329462,,,,,,,,,,,,,,,,,,,,,,,,,2.0624188226003386,,2.202887085023405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9923,,,,,,,,,,,,,,,,,,,,4.982354752886011,,,3.3841301950782943,,,,,,,,,2.67038637048238,,,,,,,2.4635891763963067,,,,,,2.6340833978207367,,,,,,,,,,,,,,,,,,,,,,,,,,2.201465632941139,,,,,,,,,,,,,,2.19242018902246,2.612832569269716,,,,
9924,,,,,,,,,,,,2.0883238247469262,,,,,,,,,,,,,,,,,,,,,,,,,,3.468595476992542,,,4.800881650174545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.418806944231969
9925,,,,,,,,,,,,,,,,,,,,2.143866198336265,,,,,,,2.1718751971945016,,,,,,,,,,,,,2.799394106201192,,,,,,,,2.6701779498491387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.115290558037439,,,,,,2.9856832688875086,,,,2.2876380940448007,,,2.1923924696691928,,,,,,,,,,,,,,,,,,,,,3.1722861697774136,,,,,,,,,,,,,,,,,,
9927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32590847327907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.035604912612348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.646600438839255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9930,,,,,,,,,,,,,,,,,,,,,,,,,,2.8535513316304173,,,,,,,,,,,,,,,,,,,,,,,2.5644641696121613,,,,,,,,,,,,,,,,,2.2257617042944884,,,,,,,,,,,,,,,,,,,,,,,,
9931,,,,,,,,,,,,,,,,,,,,,2.8726193090754104,,,,4.4409907440966965,,,,,,,,,,,,,3.007300059110323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9932,,,,,,,,,,,,,,,,,,,,,,2.5271669781745394,2.491223322075667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2268621424277537,,,,,,,,,,,,,,,,,,,,
9933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2059062309025648,,,,,,,,,,,,,,,,,,,,,,,,
9934,,,,,,,,,,,,,,,,,,,,,,,,,,2.741084032288552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9935,,,,,,,,,,,,,,,,,,,,4.74494363889408,,,3.870089667570756,2.484730627869589,,,2.519294807696762,,,,,,,,,,,,4.0847240533159335,,,,,,,,6.466028725008724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1138574700525523,,,,,,,,2.7874465261835866,2.0598959786850144,,,,,,,,,,,,,,,,,,,,
9937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.034306107863568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938,,,,,,,,,,,,,,,,,,,,,,,,,,2.239951395751917,,,,,,,,,,,,,,,,,,,2.2774905290705134,,,,,,,2.387781302534098,,2.069191428040616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9939,,,,,,,,,,,,,,,,,2.0249210503477446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9940,,,,,,,,,,,,,,,,,,,,,,,,,3.661620847481703,,,,,,,,,,,,,2.430643903981255,,,,,,,,,,5.2532884325139895,2.620788238260587,,2.0942491990860965,,,,,,,,,,,,,,,3.2174668974448526,,,,,,,,,,,,,,,,,,,,,,,,
9941,,,,,,,,,,,,,,,,,,,,,3.4911725198126784,,,,,,2.288109230090825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.101588259290053,,,,,,,,,,,,,,
9942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.744027443143482,,,,,,,,,,2.1639503912902587,,,2.276947645517524,,,,,,,,,,,,,,,3.404412245936965,,,,,,,,,,,,,,,,,,,,,,,,
9943,,,,,,,,,,,,,,,,,,,,2.205768820965204,,,,,,,,,,,,,,,,,,,,,,,3.5709430908850743,,,,2.13555211954519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9944,,,,,,,,,,,,,,,,,,,,2.001781396619648,2.5629475461192053,,,,,3.0565087971224187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0624327720432056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9946,,,,,,,,,,,,,,,,,,,,2.8095796961027526,2.324995065211332,,,,,2.6999645108135466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.866120346099141,,2.0087975412610586,4.047769752260862,,,,,,,,,,,,,,,2.58160088275289,,,,,2.029280134717046,,,,,,,,2.6264741481305687,4.082428960775255,5.0208472167299085,,,,,,,,,
9948,,,,,,,,,,,,,,,,,,,,,,,4.292118966766289,,,2.9437997306716035,,,,,,,,,,,,,,,,,,3.0892522992483,,,,,3.3454880189103258,,2.8288970943948795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5826197410249034,,,,,,,,,,,,,,2.4760261058538093,,,,,,,,,,,,,,,4.45376701996353,,,,,,,,,,2.7197822358353614,,,,,,,,,,,,,,
9950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.706512376013858,,,
9951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9953,,,,,,,,,,,,,,,,,,,,,,,3.699420252402238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.654866914030084,,,,,,,,,,,,,,,,,,,,,,,,
9954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.828154732625624,5.42735522532665,,2.490123335886662,,,,,,,,,2.0330994666718305,,,,,,,,,,,,,,,,3.3836703507779045,,,,,,,,,,,,,,,,,,,,,,,,
9955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.114513883894009,4.299045933441051,,,,,,,,,,,,,,,,,,,,,,,,3.3301232588756084,,,,,,,,,2.61747200589476,,,,,,,,,3.8057059611441386,2.8368835498519216,,2.1772934164527378,2.310553639332957,,,,,3.704241237791975,2.8583526131545582
9956,,,,,,,,,,,,,,,,,,,2.304787467400523,2.2403379860422348,,,2.8336869031467384,,,,,,,,,2.8773618561622865,,,,,,3.2541328489509267,,,,,,,,,,,,,4.168235769752593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.446093474875464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6695105863944764,,,,,,,,,,,,,2.5371300610195755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0346612662402053,,2.0023608384540474,,,,,,
9960,,,,,,,,,,,,,,,,,,,,3.0460625873022606,2.9157468344797426,,2.5704617265414478,2.505158917832808,,4.807944864049358,,,,,,,,,,,,,,,,,,,,,,,,,3.2071298625047024,2.9352959437121573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9961,,,,,,,,,,,,,,,,,,,,,,,2.694375350459407,,,,,,,,,,,,,,,,,,,3.2227861491912235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.523342606390918,,,2.261044208207977,,,,2.015903001321196,,2.0211915064362618,,,,,,,3.3682953570605374,2.6360450200513856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9964,2.669943458159039,2.995675761954875,2.229776140149954,,2.1763176649301217,,,2.4668883309095566,,3.886260714326492,2.2033326870118843,2.2160472366715616,2.2854885579833697,2.069168465054477,,,2.041597467110305,,,2.179354725383096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6125420398476726,,,,,,,,,,,2.934402152797435,,,,3.2631527851417736,,,,,,,,,,,,,,,,,3.9846826767033297,,,,,,,,,,,,2.249288757591848,,,,,,,,,,,,
9966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2042430844906145,,,,,,,,,,,,,,,,2.6020774649813503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9967,,,,,,,,,,,,,,,,,,,,3.513735031897849,3.2045831002267553,2.5024311391102243,,6.2695099362102695,,4.1156882780040505,,,,,,,,,,,,,,,,3.177322364158464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2910824844384345,,,,,4.31251626949003,,,,,,,,,,,3.053738423194793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.452504739440568,,,,,,,,,,,,,,,,,,,,,,,,,,2.118813828937765,,,,,,4.824993916754433,,,2.6070211785848447,,,3.046339023220793,,3.4140669542171955,5.053037668624072,3.6016244675773965
9972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4220733956069385,,,,,,,,,2.2586237716534505,,,,,,,,,,,,,,,,2.1691276663379506,,,,,,,,,,,,,,,,,,,,,,,,
9973,,,,,,,,,,,,,,,,,,,,,,,,,,2.3056741646727987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9974,,,,,,,,,,,,,,,,,,,,,2.7208679285570208,,,,,,,,,,,,,,,,5.038012034631242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.179273840130829,,,,,,,,,
9976,,,,,,,,,,,,,,,,,,,4.089126776193866,,,,,,,,,,,,,,,,,2.2103989114768763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3488359297664547,,,,,,,,,,,,,,,,,,,,,,,,
9977,,,,,,,,,,,,,,,,,,,,,,,,,,6.029054724198307,,,,,,,,,,,,,,,,,,2.175536928223772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
